Symbol,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,ndeg,ddeg,idx,degvcount
CCDC171,-1,0,0,-1,0,0,-1,NA,3,-3,-9,1.Unperturbed
CCDC180,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
CCDC24,1,0,0,0,0,0,1,1,3,3,9,1.Unperturbed
CCDC7,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
CCDC88C,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CCNI,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
CCNJL,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CCR7,-1,0,0,0,-1,0,-1,0,3,-3,-9,1.Unperturbed
CCT5,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CD300LF,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
CDADC1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
CDC25B,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CDC42EP1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CDH24,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
CDH4,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
CDKAL1,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
CDRT4,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CELSR3,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
CFAP298,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CFAP45,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
CHD1L,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
CHI3L2,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
CHN1,-1,0,0,0,-1,0,-1,0,3,-3,-9,1.Unperturbed
CHRFAM7A,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CHST11,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
CHST2,0,0,-1,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CHSY1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CILP,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
CLCN7,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CLEC4D,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CLEC7A,0,0,1,1,0,0,1,0,3,3,9,1.Unperturbed
CLIC5,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CMC1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CMTM6,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
CMTM8,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CNGA4,-1,0,0,0,-1,0,-1,0,3,-3,-9,1.Unperturbed
CNOT1,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
CNR2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CNTNAP3B,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
COA4,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
COA7,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
COX5A,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
CPEB2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CPOX,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CPXM1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CRAT,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CREBL2,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
CRIP2,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
CSDC2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CSRP1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CSTF3,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
CTBP2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
CTBS,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
CTNNA1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
CTRL,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
CTSF,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
CUL4B,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
CWC25,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
CXCL8,0,0,0,-1,0,-1,-1,0,3,-3,-9,1.Unperturbed
CYB5B,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
DBNDD1,0,0,0,-1,0,-1,-1,0,3,-3,-9,1.Unperturbed
DBNDD2,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
DCAF15,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
DCANP1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
DCUN1D4,0,0,-1,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
DDX19A,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
DDX60L,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
DHFR,0,0,0,1,0,1,1,0,3,3,9,1.Unperturbed
DHRS3,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
DNAJC24,1,0,0,NA,1,0,1,0,3,3,9,1.Unperturbed
DNASE1L1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
DNHD1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
DNMT3A,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
DOCK9,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
DONSON,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
DPP3,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
DSC1,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
DTNB,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
DTX3,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
DTYMK,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
DUSP11,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
DUSP16,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
DYNC1LI1,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
DYRK2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
EBF4,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
EFCAB2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
EGR2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
EID1,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
EIF5AL1,1,0,1,1,0,NA,0,NA,3,3,9,1.Unperturbed
ELOVL1,0,0,0,1,0,0,1,1,3,3,9,1.Unperturbed
EMSY,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
ENKD1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
ENPP5,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
ENTR1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
EPB41L4A,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
EPHB6,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
ESS2,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
ETNK1,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
EVA1C,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
FAH,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
FAM214A,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
FAM214B,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
FAM221A,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
FAM72B,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
FAT4,0,0,1,NA,0,0,1,1,3,3,9,1.Unperturbed
FBXL5,1,0,0,0,0,0,1,1,3,3,9,1.Unperturbed
FBXL6,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
FBXO30,1,0,0,1,0,0,0,1,3,3,9,1.Unperturbed
FBXO31,0,0,0,-1,-1,-1,0,0,3,-3,-9,1.Unperturbed
FBXO40,1,0,0,0,0,0,1,1,3,3,9,1.Unperturbed
FBXO6,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
FCHSD2,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
FCN1,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
FCRL6,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
FECH,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
FGF13,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
FIGNL2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
FKBP14,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
FKBP7,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
FLOT1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
FOS,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
FOXC1,-1,0,0,-1,0,0,0,-1,3,-3,-9,1.Unperturbed
FOXRED1,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
FRG1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
FRMD4B,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
FRS2,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
FUBP1,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
FZD7,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
G3BP2,-1,0,0,0,0,0,-1,-1,3,-3,-9,1.Unperturbed
GAB1,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
GALM,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
GAREM2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
GASK1B,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
GBP2,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
GCN1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
GCSAML,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
GCSH,0,0,0,1,0,0,1,1,3,3,9,1.Unperturbed
GFRA2,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
GFUS,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
GJC2,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
GLDC,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
GLG1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
GMCL2,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
GNG5P2,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
GOLGA8M,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
GPAT4,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
GPBAR1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
GPBP1L1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
GPC2,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
GPR150,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
GPR152,0,0,0,-1,-1,-1,0,0,3,-3,-9,1.Unperturbed
GPR155,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
GPR162,-1,0,0,0,-1,0,-1,0,3,-3,-9,1.Unperturbed
GPR171,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
GPS2,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
GSTA4,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
GSTO1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
GSTZ1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
GTF2A2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
GYPA,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
H2AC20,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
H2BC4,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
H2BS1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
H3-5,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
HACD1,0,0,0,1,1,NA,0,1,3,3,9,1.Unperturbed
HAUS2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
HDAC7,0,0,0,1,0,1,1,0,3,3,9,1.Unperturbed
HECW2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
HES4,1,0,0,1,1,NA,0,0,3,3,9,1.Unperturbed
HIBCH,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
HLA-DMB,1,0,1,0,0,0,1,0,3,3,9,1.Unperturbed
HLA-DPA1,1,0,0,1,0,0,1,NA,3,3,9,1.Unperturbed
HLA-DQA2,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
HLA-G,0,0,1,1,1,0,0,NA,3,3,9,1.Unperturbed
HM13,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
HMGN4,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
HNRNPC,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
HNRNPH3,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
HPGD,0,0,0,1,0,1,1,0,3,3,9,1.Unperturbed
HPRT1,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
HSD17B12,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
HSPA12B,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
HSPA14,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
HTD2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
ICA1L,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
ICE1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
IER5,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
IFFO2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
IGSF9B,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
IL17RA,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
IL24,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
IL31RA,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
IMPACT,0,0,0,-1,0,-1,-1,0,3,-3,-9,1.Unperturbed
ING2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
INPP4B,1,0,0,1,1,0,0,NA,3,3,9,1.Unperturbed
INPP5E,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
INTS1,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
IRGQ,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
ITGB4,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
ITGB8,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
IWS1,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
KCNG1,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
KCNS1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
KCTD3,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
KDELR2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
KIAA0753,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
KIAA0895L,1,0,0,0,1,0,1,0,3,3,9,1.Unperturbed
KIAA1671,1,0,0,1,0,0,0,1,3,3,9,1.Unperturbed
KIF21A,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
KIF3B,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
KIF5B,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
KIZ,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
KLC1,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
KLHL3,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
KLHL34,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
KLHL7,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
KLRC4,1,0,0,1,0,0,0,1,3,3,9,1.Unperturbed
KLRD1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
KLRF1,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
KLRK1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
KPNA3,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
KRTAP5-2,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
KYAT1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
L3MBTL4,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
LACTB2,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
LAMB2,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
LAYN,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
LDOC1,-1,0,0,-1,0,0,0,-1,3,-3,-9,1.Unperturbed
LHPP,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
LIMS4,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
LMF1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
LOXL1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
LPCAT3,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
LRRC69,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
LRRC8B,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
LY6G6C,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
MALT1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
MAP3K5,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
MAP4K5,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
MAP7D3,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
MCAT,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
MCCC1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
MCM2,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
MEAF6,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
MED21,0,0,0,1,0,0,1,1,3,3,9,1.Unperturbed
MED25,0,0,0,1,0,0,1,1,3,3,9,1.Unperturbed
MFHAS1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
MFNG,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
MFSD6,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
MGME1,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
MIB2,0,0,-1,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
MIER2,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
MIF4GD,-1,0,0,0,-1,0,-1,0,3,-3,-9,1.Unperturbed
MITF,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
MIX23,0,0,0,1,0,0,1,1,3,3,9,1.Unperturbed
MKS1,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
MLC1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
MLST8,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
MMP9,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
MOCS2,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
MOCS3,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
MORC2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
MPPED2,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
MRGBP,1,0,0,1,0,0,0,1,3,3,9,1.Unperturbed
MRM1,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
MRPL36,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
MRPL48,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
MRPS11,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
MRPS31,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
MT-ND4L,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
MYB,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
MYCL,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
MYRF,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
NAA15,1,0,0,NA,1,NA,0,1,3,3,9,1.Unperturbed
NAB2,1,0,0,0,0,1,1,0,3,3,9,1.Unperturbed
NADSYN1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
NANS,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
NAV2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
NBPF10,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
NBPF20,1,0,0,1,0,0,0,1,3,3,9,1.Unperturbed
NDUFA12,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
NDUFC1,1,0,1,1,0,0,0,0,3,3,9,1.Unperturbed
NEDD4,1,0,0,NA,0,NA,1,1,3,3,9,1.Unperturbed
NET1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
NHP2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
NIPAL2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
NKAPD1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
NOP2,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
NOTCH4,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
NOXRED1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
NSD2,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
NTN1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
NUBP1,0,0,1,1,0,NA,1,0,3,3,9,1.Unperturbed
NUDT2,0,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
NUP50,1,0,0,1,1,0,0,0,3,3,9,1.Unperturbed
OAZ1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
OLFML2B,1,0,0,1,0,0,0,1,3,3,9,1.Unperturbed
OPN1SW,NA,0,0,1,1,0,1,0,3,3,9,1.Unperturbed
OSBP,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
OTULINL,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
P2RY13,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PARP14,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PCDHGB7,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
PCDHGC4,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PCGF3,0,0,0,1,0,1,1,0,3,3,9,1.Unperturbed
PCM1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PDCL3,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PDE4D,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PDZK1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PECR,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PEX10,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
PEX3,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PGA5,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PGS1,0,0,0,1,0,0,1,1,3,3,9,1.Unperturbed
PHACTR1,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PI4K2A,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PIGH,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PIK3R4,1,0,0,1,0,0,0,1,3,3,9,1.Unperturbed
PIP4K2B,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PKMYT1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PKN3,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PLAA,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PLCB2,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PLCL1,0,0,0,1,0,1,1,0,3,3,9,1.Unperturbed
PMM1,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
PMS2,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PNMA2,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
POGLUT3,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
POMK,-1,0,-1,-1,0,0,0,0,3,-3,-9,1.Unperturbed
POP4,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PPARA,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PPM1J,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PPP2R2B,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PPP2R5A,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PRDM16,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PRELID3A,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PRKAG3,0,0,0,1,0,0,1,1,3,3,9,1.Unperturbed
PRKAR2B,1,0,0,1,1,NA,0,0,3,3,9,1.Unperturbed
PRKCD,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PRKN,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
PRMT2,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PROC,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
PROK2,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
PRR13,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PRRC2C,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PRXL2A,0,0,0,-1,-1,0,-1,0,3,-3,-9,1.Unperturbed
PRXL2B,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
PSD3,0,0,0,1,1,1,0,0,3,3,9,1.Unperturbed
PSMC1,0,0,1,1,0,0,1,0,3,3,9,1.Unperturbed
PTCH1,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PTPN14,1,0,0,1,0,0,1,0,3,3,9,1.Unperturbed
PTPN9,1,0,0,1,0,1,0,0,3,3,9,1.Unperturbed
PTPRJ,-1,0,0,-1,0,-1,0,0,3,-3,-9,1.Unperturbed
PVR,-1,0,0,-1,-1,0,0,0,3,-3,-9,1.Unperturbed
PXK,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
QARS1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
QPRT,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
QTRT1,-1,0,0,-1,0,0,-1,0,3,-3,-9,1.Unperturbed
